trecho_id,decliv_media_pct,decliv_max_pct,frac_plana,frac_ingreme,decliv_media_graus
RO-ARQ-2112,4.3,7.97,0.071,0.0,2.46
RO-ARQ-2113,5.29,12.98,0.037,0.148,3.03
RO-ARQ-2114,6.78,11.62,0.077,0.423,3.88
RO-ARQ-2115,6.79,9.97,0.0,0.273,3.89
RO-ARQ-2116,6.85,11.87,0.0,0.375,3.92
RO-ARQ-2117,4.77,8.75,0.036,0.107,2.73
RO-ARQ-2118,4.82,8.43,0.0,0.05,2.76
RO-ARQ-2119,6.41,10.43,0.0,0.25,3.67
RO-ARQ-2120,4.01,6.63,0.136,0.0,2.3
RO-ARQ-2121,3.81,9.08,0.174,0.087,2.18
RO-ARQ-2122,3.51,13.78,0.474,0.149,2.01
RO-ARQ-2123,12.13,33.72,0.099,0.541,6.91
RO-ARQ-2124,7.54,27.02,0.45,0.317,4.31
RO-ARQ-2125,6.55,16.53,0.094,0.328,3.75
RO-ARQ-2126,7.36,23.42,0.045,0.364,4.21
RO-ARQ-2127,10.62,23.61,0.015,0.597,6.06
RO-ARQ-2128,10.77,19.62,0.091,0.667,6.15
RO-ARQ-2129,7.58,22.3,0.116,0.377,4.33
RO-ARQ-2130,12.07,22.5,0.017,0.717,6.88
RO-ARQ-2131,9.1,23.53,0.075,0.507,5.2
RO-ARQ-2132,3.8,5.25,0.0,0.0,2.17
RO-ARQ-2133,2.82,4.67,0.25,0.0,1.62
RO-ARQ-2134,2.23,2.94,0.308,0.0,1.28
RO-ARQ-2135,1.13,1.96,1.0,0.0,0.65
RO-ARQ-2136,8.2,22.46,0.04,0.4,4.69
RO-ARQ-2137,6.36,20.66,0.169,0.282,3.64
RO-ARQ-2138,3.64,10.59,0.197,0.049,2.09
RO-ARQ-2139,7.15,19.04,0.118,0.324,4.09
RO-ARQ-2140,2.58,4.73,0.329,0.0,1.48
RO-ARQ-2141,5.98,22.65,0.4,0.246,3.42
RO-ARQ-2142,1.99,5.6,0.553,0.0,1.14
RO-ARQ-2143,4.03,9.37,0.042,0.028,2.31
RO-ARQ-2144,3.46,20.61,0.425,0.08,1.98
RO-ARQ-2145,3.85,9.8,0.139,0.014,2.2
RO-ARQ-2146,8.69,27.65,0.06,0.446,4.97
RO-ARQ-2147,6.77,22.76,0.034,0.27,3.88
RO-ARQ-2148,5.31,13.92,0.048,0.159,3.04
RO-ARQ-2149,5.06,11.83,0.105,0.063,2.9
RO-ARQ-2150,6.64,16.1,0.043,0.287,3.8
RO-ARQ-2151,5.28,15.68,0.176,0.206,3.02
RO-ARQ-2152,12.37,26.99,0.0,0.826,7.05
RO-ARQ-2153,13.53,24.93,0.0,0.712,7.7
RO-ARQ-2154,7.8,11.47,0.0,0.615,4.46
RO-ARQ-2155,8.6,12.34,0.0,0.615,4.91
RO-ARQ-2156,11.59,29.59,0.016,0.607,6.61
RO-ARQ-2157,6.82,20.31,0.077,0.327,3.9
RO-ARQ-2158,7.12,19.97,0.0,0.3,4.07
RO-ARQ-2159,,,,,
RO-ARQ-2160,,,,,
RO-ARQ-2161,,,,,
RO-ARQ-2162,,,,,
RO-ARQ-2163,7.41,14.88,0.085,0.458,4.24
RO-ARQ-2164,8.62,21.88,0.047,0.453,4.93
RO-ARQ-2165,4.41,8.34,0.029,0.014,2.53
RO-ARQ-2166,6.78,18.32,0.036,0.25,3.88
RO-ARQ-2167,9.09,15.95,0.0,0.647,5.19
RO-ARQ-2168,7.38,11.94,0.0,0.424,4.22
RO-ARQ-2169,7.14,17.92,0.017,0.328,4.09
RO-ARQ-2170,7.09,15.78,0.083,0.467,4.06
RO-ARQ-2171,7.14,14.01,0.043,0.413,4.08
RO-ARQ-2172,5.7,10.47,0.087,0.152,3.26
RO-ARQ-2173,9.85,22.85,0.048,0.524,5.62
RO-ARQ-2174,18.29,26.77,0.0,0.986,10.36
RO-ARQ-2175,19.0,26.21,0.0,0.944,10.76
RO-ARQ-2176,3.8,10.7,0.121,0.106,2.18
RO-ARQ-2177,2.48,3.72,0.078,0.0,1.42
RO-ARQ-2178,12.72,29.54,0.017,0.661,7.25
RO-ARQ-2179,14.1,25.75,0.0,0.91,8.03
RO-ARQ-2180,3.83,7.44,0.077,0.0,2.19
RO-ARQ-2181,3.01,5.77,0.196,0.0,1.72
RO-ARQ-2182,9.5,17.7,0.089,0.644,5.43
RO-ARQ-2183,7.14,21.05,0.0,0.321,4.09
RO-ARQ-2184,3.69,9.37,0.18,0.04,2.11
RO-ARQ-2185,7.02,36.6,0.04,0.28,4.01
RO-ARQ-2186,12.07,21.35,0.0,0.778,6.88
RO-ARQ-2187,18.2,39.39,0.0,0.903,10.31
RO-ARQ-2188,5.77,14.83,0.102,0.286,3.3
RO-ARQ-2189,4.35,9.26,0.117,0.033,2.49
RO-ARQ-2190,6.18,16.78,0.02,0.204,3.54
RO-ARQ-2191,4.24,13.09,0.0,0.034,2.43
RO-ARQ-2192,9.55,25.51,0.035,0.518,5.46
RO-ARQ-2193,5.38,11.76,0.053,0.145,3.08
RO-ARQ-2194,6.59,14.45,0.061,0.333,3.77
RO-ARQ-2195,7.17,25.26,0.0,0.309,4.1
RO-ARQ-2196,9.84,19.05,0.016,0.71,5.62
RO-ARQ-2197,7.07,23.0,0.065,0.29,4.04
RO-ARQ-2198,6.38,15.1,0.06,0.179,3.65
RO-ARQ-2199,7.78,23.08,0.074,0.453,4.45
RO-ARQ-2200,9.38,27.72,0.015,0.485,5.36
RO-ARQ-2201,3.87,8.53,0.145,0.036,2.22
RO-ARQ-2202,4.64,14.21,0.24,0.17,2.66
RO-ARQ-2203,6.4,13.56,0.0,0.263,3.66
RO-ARQ-2204,6.27,10.29,0.038,0.264,3.59
RO-ARQ-2205,6.15,16.26,0.105,0.281,3.52
RO-ARQ-2206,7.33,12.8,0.011,0.443,4.19
RO-ARQ-2207,6.25,15.56,0.034,0.236,3.58
RO-ARQ-2208,8.54,29.16,0.025,0.367,4.88
RO-ARQ-2209,8.54,17.34,0.0,0.519,4.88
RO-ARQ-2210,4.18,11.03,0.053,0.027,2.39
RO-ARQ-2211,5.78,13.85,0.0,0.18,3.31
RO-ARQ-2212,5.79,11.15,0.077,0.215,3.31
RO-ARQ-2213,4.9,10.43,0.179,0.119,2.81
RO-ARQ-2214,10.15,29.52,0.125,0.5,5.8
RO-ARQ-2215,11.46,29.1,0.04,0.64,6.54
RO-ARQ-2216,7.51,16.37,0.048,0.429,4.3
RO-ARQ-2217,5.5,11.36,0.138,0.185,3.15
RO-ARQ-2218,3.92,10.76,0.134,0.09,2.24
RO-ARQ-2219,9.32,34.92,0.015,0.478,5.32
RO-ARQ-2220,7.55,21.52,0.045,0.343,4.32
RO-ARQ-2221,6.87,25.98,0.164,0.358,3.93
RO-ARQ-2222,4.08,9.04,0.092,0.046,2.34
RO-ARQ-2223,5.42,13.26,0.091,0.197,3.1
RO-ARQ-2224,9.32,21.88,0.033,0.567,5.32
RO-ARQ-2225,11.92,30.76,0.079,0.524,6.8
RO-ARQ-2226,6.34,15.51,0.094,0.328,3.63
RO-ARQ-2227,9.91,24.69,0.016,0.609,5.66
RO-ARQ-2228,6.05,16.68,0.031,0.25,3.46
RO-ARQ-2229,6.27,24.86,0.0,0.095,3.59
RO-ARQ-2230,5.57,23.05,0.13,0.247,3.19
RO-ARQ-2231,3.35,9.88,0.286,0.039,1.92
RO-ARQ-2232,4.8,18.21,0.368,0.224,2.75
RO-ARQ-2233,6.49,24.76,0.277,0.292,3.71
RO-ARQ-2234,8.95,18.87,0.0,0.567,5.11
RO-ARQ-2235,13.1,44.22,0.016,0.766,7.46
RO-ARQ-2236,6.2,19.59,0.062,0.277,3.55
RO-ARQ-2237,7.51,19.94,0.062,0.406,4.3
RO-ARQ-2238,4.03,13.91,0.148,0.074,2.31
RO-ARQ-2239,2.88,11.69,0.551,0.082,1.65
RO-ARQ-2240,9.34,22.04,0.14,0.509,5.34
RO-ARQ-2241,18.18,33.93,0.28,0.7,10.3
RO-ARQ-2242,1.31,4.25,0.912,0.0,0.75
RO-ARQ-2243,4.46,13.99,0.074,0.111,2.55
RO-ARQ-2244,8.56,34.17,0.11,0.26,4.89
RO-ARQ-2245,3.09,10.43,0.521,0.068,1.77
RO-ARQ-2246,10.45,23.2,0.014,0.635,5.97
RO-ARQ-2247,9.73,33.04,0.04,0.467,5.56
RO-ARQ-2248,16.11,35.53,0.017,0.78,9.15
RO-ARQ-2249,16.31,40.76,0.0,0.561,9.26
RO-ARQ-2250,4.24,11.27,0.109,0.109,2.43
RO-ARQ-2251,3.39,10.04,0.215,0.031,1.94
RO-ARQ-2252,5.18,14.62,0.102,0.203,2.96
RO-ARQ-2253,9.61,22.84,0.017,0.55,5.49
RO-ARQ-2254,9.44,30.4,0.097,0.484,5.39
RO-ARQ-2255,5.26,16.1,0.045,0.104,3.01
RO-ARQ-2256,11.29,21.51,0.028,0.722,6.44
RO-ARQ-2257,11.78,24.16,0.049,0.537,6.72
RO-ARQ-2258,3.92,8.91,0.097,0.032,2.24
RO-ARQ-2259,26.31,47.33,0.0,0.94,14.74
RO-ARQ-2260,4.56,10.49,0.019,0.077,2.61
RO-ARQ-2261,5.44,19.48,0.34,0.208,3.11
RO-ARQ-2262,5.54,7.57,0.25,0.0,3.17
RO-ARQ-2263,3.17,32.09,0.634,0.073,1.82
RO-ARQ-2264,1.01,2.03,0.964,0.0,0.58
RO-ARQ-2265,0.68,1.3,1.0,0.0,0.39
RO-ARQ-2266,7.32,17.59,0.077,0.346,4.19
RO-ARQ-2267,8.02,26.28,0.125,0.417,4.58
RO-ARQ-2268,7.73,13.45,0.0,0.6,4.42
RO-ARQ-2269,4.75,17.24,0.333,0.211,2.72
RO-ARQ-2270,2.34,7.54,0.649,0.0,1.34
RO-ARQ-2271,10.16,21.81,0.045,0.621,5.8
RO-ARQ-2272,13.88,28.23,0.0,0.825,7.9
RO-ARQ-2273,12.93,25.96,0.0,0.806,7.37
RO-ARQ-2274,4.77,19.2,0.391,0.217,2.73
RO-ARQ-2275,3.44,5.44,0.151,0.0,1.97
RO-ARQ-2276,6.88,22.39,0.028,0.268,3.93
RO-ARQ-2277,2.34,8.16,0.562,0.031,1.34
RO-ARQ-2278,6.48,18.54,0.059,0.235,3.71
RO-ARQ-2279,9.58,31.86,0.082,0.424,5.47
RO-ARQ-2280,3.1,10.37,0.194,0.032,1.78
RO-ARQ-2281,4.54,12.15,0.333,0.183,2.6
RO-ARQ-2282,8.42,29.74,0.042,0.366,4.81
RO-ARQ-2283,4.36,10.85,0.25,0.133,2.5
RO-ARQ-2284,6.04,21.17,0.067,0.217,3.45
RO-ARQ-2285,8.07,18.41,0.25,0.5,4.61
RO-ARQ-2286,10.26,31.5,0.03,0.364,5.86
RO-ARQ-2287,6.29,25.49,0.077,0.215,3.6
RO-ARQ-2288,7.35,14.87,0.031,0.297,4.2
RO-ARQ-2289,11.92,38.87,0.0,0.411,6.8
RO-ARQ-2290,12.69,42.41,0.175,0.587,7.23
RO-ARQ-2291,9.95,30.59,0.175,0.46,5.68
RO-ARQ-2292,6.34,21.58,0.135,0.192,3.63
RO-ARQ-2293,4.63,11.91,0.113,0.211,2.65
RO-ARQ-2294,3.26,7.58,0.167,0.0,1.87
RO-ARQ-2295,2.95,9.34,0.323,0.015,1.69
RO-ARQ-2296,5.35,25.26,0.469,0.203,3.06
RO-ARQ-2297,4.41,9.23,0.103,0.074,2.53
RO-ARQ-2298,3.67,9.55,0.239,0.03,2.1
RO-ARQ-2299,5.75,14.61,0.092,0.231,3.29
RO-ARQ-2300,5.15,15.61,0.087,0.101,2.95
RO-ARQ-2301,10.08,23.25,0.016,0.562,5.75
RO-ARQ-2302,14.54,35.18,0.014,0.565,8.27
RO-ARQ-2303,6.76,14.1,0.111,0.397,3.87
RO-ARQ-2304,10.42,38.04,0.078,0.406,5.95
RO-ARQ-2305,5.78,22.37,0.016,0.141,3.31
RO-ARQ-2306,5.77,16.17,0.111,0.206,3.31
RO-ARQ-2307,3.63,8.76,0.304,0.089,2.08
RO-ARQ-2308,6.7,20.64,0.038,0.283,3.83
RO-ARQ-2309,6.09,13.9,0.051,0.169,3.49
RO-ARQ-2310,5.7,18.65,0.065,0.177,3.26
RO-ARQ-2311,11.49,26.7,0.071,0.571,6.55
RO-ARQ-2312,5.74,14.38,0.07,0.175,3.29
RO-ARQ-2313,5.07,9.8,0.062,0.109,2.9
RO-ARQ-2314,4.68,24.31,0.29,0.13,2.68
RO-ARQ-2315,7.37,23.03,0.045,0.358,4.21
RO-ARQ-2316,4.22,10.38,0.138,0.031,2.41
RO-ARQ-2317,14.11,53.06,0.0,0.653,8.03
RO-ARQ-2318,5.18,8.85,0.0,0.182,2.97
RO-ARQ-2319,2.76,12.58,0.464,0.029,1.58
RO-ARQ-2320,2.63,12.58,0.491,0.019,1.5
RO-ARQ-2321,2.37,5.7,0.4,0.0,1.36
RO-ARQ-2322,2.74,5.19,0.289,0.0,1.57
RO-ARQ-2323,2.37,3.38,0.4,0.0,1.36
RO-ARQ-2324,3.17,4.29,0.25,0.0,1.82
RO-ARQ-2325,2.1,2.8,0.286,0.0,1.2
RO-ARQ-2326,4.77,10.5,0.182,0.273,2.73
RO-ARQ-2327,5.65,7.31,0.0,0.0,3.23
RO-ARQ-2328,3.37,4.76,0.0,0.0,1.93
RO-ARQ-2329,1.53,1.53,1.0,0.0,0.88
RO-ARQ-2330,3.11,7.6,0.5,0.0,1.78
RO-ARQ-2331,3.15,4.14,0.0,0.0,1.81
RO-ARQ-2332,7.0,14.52,0.024,0.4,4.0
RO-ARQ-2333,11.05,19.53,0.048,0.667,6.3
RO-ARQ-2334,4.23,6.33,0.0,0.0,2.42
RO-ARQ-2335,4.62,8.55,0.25,0.25,2.64
RO-ARQ-2336,6.1,18.97,0.163,0.256,3.49
RO-ARQ-2337,2.63,6.89,0.531,0.0,1.5
RO-ARQ-2338,3.68,14.94,0.272,0.097,2.11
RO-ARQ-2339,7.41,10.38,0.0,0.5,4.24
RO-ARQ-2340,7.07,21.75,0.026,0.346,4.04
RO-ARQ-2341,9.29,26.28,0.042,0.5,5.3
RO-ARQ-2342,13.79,35.12,0.014,0.622,7.85
RO-ARQ-2343,11.55,34.84,0.0,0.592,6.59
RO-ARQ-2344,11.32,23.19,0.0,0.584,6.46
RO-ARQ-2345,6.32,18.24,0.125,0.425,3.62
RO-ARQ-2346,4.03,10.71,0.164,0.123,2.31
RO-ARQ-2347,10.63,22.15,0.0,0.609,6.07
RO-ARQ-2348,3.89,6.14,0.095,0.0,2.23
RO-ARQ-2349,1.93,3.36,0.586,0.0,1.11
RO-ARQ-2350,4.43,12.79,0.162,0.088,2.53
RO-ARQ-2351,5.6,9.58,0.0,0.132,3.21
RO-ARQ-2352,3.98,11.99,0.107,0.054,2.28
RO-ARQ-2353,3.84,9.17,0.058,0.019,2.2
RO-ARQ-2354,4.28,10.71,0.163,0.102,2.45
RO-ARQ-2355,5.91,11.25,0.158,0.263,3.38
RO-ARQ-2356,5.96,13.46,0.25,0.333,3.41
RO-ARQ-2357,2.97,5.81,0.375,0.0,1.7
RO-ARQ-2358,3.41,8.93,0.176,0.059,1.95
RO-ARQ-2359,5.65,13.78,0.053,0.173,3.23
RO-ARQ-2360,5.06,9.81,0.132,0.092,2.9
RO-ARQ-2361,5.99,11.15,0.0,0.25,3.43
RO-ARQ-2362,5.76,8.41,0.111,0.222,3.3
RO-ARQ-2363,2.97,6.24,0.0,0.0,1.7
RO-ARQ-2364,7.24,12.32,0.0,0.214,4.14
RO-ARQ-2365,5.28,19.81,0.143,0.143,3.02
RO-ARQ-2366,6.48,13.2,0.0,0.235,3.71
RO-ARQ-2367,5.08,13.56,0.053,0.133,2.91
RO-ARQ-2368,6.39,14.98,0.03,0.269,3.66
RO-ARQ-2369,4.82,10.55,0.013,0.037,2.76
RO-ARQ-2370,4.57,6.73,0.0,0.0,2.62
RO-ARQ-2371,7.6,19.0,0.0,0.3,4.35
RO-ARQ-2372,4.63,11.54,0.106,0.106,2.65
RO-ARQ-2373,8.29,12.43,0.0,0.526,4.74
RO-ARQ-2374,4.33,4.87,0.0,0.0,2.48
RO-ARQ-2375,7.62,12.76,0.0,0.429,4.36
RO-ARQ-2376,5.66,13.17,0.0,0.167,3.24
RO-ARQ-2377,4.95,15.58,0.189,0.162,2.84
RO-ARQ-2378,6.07,12.83,0.056,0.167,3.47
RO-ARQ-2379,4.45,11.08,0.056,0.111,2.55
RO-ARQ-2380,5.63,15.99,0.263,0.263,3.22
RO-ARQ-2381,4.8,13.66,0.111,0.074,2.75
RO-ARQ-2382,7.29,16.7,0.0,0.333,4.17
RO-ARQ-2383,5.6,9.78,0.0,0.061,3.21
RO-ARQ-2384,3.71,6.14,0.111,0.0,2.12
RO-ARQ-2385,3.89,6.18,0.167,0.0,2.23
RO-ARQ-2386,5.69,9.24,0.286,0.286,3.25
RO-ARQ-2387,13.0,29.16,0.073,0.634,7.4
RO-ARQ-2388,6.55,14.3,0.0,0.179,3.75
RO-ARQ-2389,12.75,20.62,0.0,0.88,7.27
RO-ARQ-2390,7.01,24.43,0.061,0.327,4.01
RO-ARQ-2391,9.22,18.78,0.0,0.571,5.27
RO-ARQ-2392,3.95,5.23,0.0,0.0,2.26
RO-ARQ-2393,4.49,6.03,0.059,0.0,2.57
RO-ARQ-2394,11.83,19.49,0.0,0.735,6.75
RO-ARQ-2395,8.91,19.06,0.0,0.444,5.09
RO-ARQ-2396,8.25,19.49,0.054,0.459,4.71
RO-ARQ-2397,3.52,18.03,0.085,0.051,2.02
RO-ARQ-2398,2.72,5.95,0.316,0.0,1.56
RO-ARQ-2399,1.96,2.71,0.4,0.0,1.12
RO-ARQ-2400,2.82,5.07,0.05,0.0,1.62
RO-ARQ-2401,7.59,19.97,0.0,0.263,4.34
RO-ARQ-2402,3.96,15.94,0.053,0.079,2.27
RO-ARQ-2403,10.14,34.87,0.107,0.321,5.79
RO-ARQ-2404,6.75,13.66,0.022,0.267,3.86
RO-ARQ-2405,4.95,7.38,0.125,0.0,2.84
RO-ARQ-2406,5.18,7.83,0.15,0.0,2.97
RO-ARQ-2407,8.25,8.66,0.0,0.5,4.72
RO-ARQ-2408,6.81,8.94,0.167,0.333,3.9
RO-ARQ-2409,4.46,11.74,0.184,0.053,2.55
RO-ARQ-2410,,,,,
RO-ARQ-2411,,,,,
RO-ARQ-2412,,,,,
RO-ARQ-2413,,,,,
RO-ARQ-2414,,,,,
RO-ARQ-2415,,,,,
RO-ARQ-2416,,,,,
RO-ARQ-2417,9.1,28.67,0.032,0.46,5.2
RO-ARQ-2418,6.22,17.91,0.062,0.312,3.56
RO-ARQ-2419,13.0,46.84,0.0,0.492,7.41
RO-ARQ-2420,8.05,22.72,0.0,0.406,4.6
RO-ARQ-2421,4.22,8.8,0.169,0.062,2.42
RO-ARQ-2422,3.48,9.89,0.246,0.015,1.99
RO-ARQ-2423,4.41,17.85,0.125,0.094,2.53
RO-ARQ-2424,5.38,15.81,0.077,0.2,3.08
RO-ARQ-2425,4.66,15.92,0.158,0.158,2.67
RO-ARQ-2426,8.51,26.36,0.101,0.494,4.86
RO-ARQ-2427,4.73,15.73,0.23,0.18,2.71
RO-ARQ-2428,9.44,18.57,0.033,0.574,5.39
RO-ARQ-2429,12.09,40.66,0.017,0.417,6.89
RO-ARQ-2430,9.28,27.95,0.017,0.383,5.3
RO-ARQ-2431,10.53,22.28,0.033,0.633,6.01
RO-ARQ-2432,11.23,27.28,0.0,0.71,6.41
RO-ARQ-2433,9.18,25.41,0.0,0.446,5.24
RO-ARQ-2434,4.2,8.7,0.017,0.017,2.4
RO-ARQ-2435,5.44,10.5,0.016,0.109,3.11
RO-ARQ-2436,6.08,16.43,0.033,0.25,3.48
RO-ARQ-2437,4.73,13.49,0.049,0.049,2.71
RO-ARQ-2438,6.32,17.55,0.033,0.262,3.62
RO-ARQ-2439,4.55,8.52,0.148,0.033,2.61
RO-ARQ-2440,4.72,11.28,0.127,0.095,2.7
RO-ARQ-2441,4.05,7.79,0.088,0.0,2.32
RO-ARQ-2442,4.53,11.77,0.106,0.043,2.6
RO-ARQ-2443,4.86,14.0,0.147,0.162,2.78
RO-ARQ-2444,8.03,18.81,0.029,0.464,4.59
RO-ARQ-2445,7.93,21.0,0.111,0.413,4.53
RO-ARQ-2446,,,,,
RO-ARQ-2447,6.04,11.2,0.0,0.147,3.45
RO-ARQ-2448,2.62,3.17,0.0,0.0,1.5
RO-ARQ-2449,1.31,1.99,1.0,0.0,0.75
RO-ARQ-2450,1.8,2.57,0.444,0.0,1.03
RO-ARQ-2451,2.86,3.37,0.0,0.0,1.64
RO-ARQ-2452,3.09,4.16,0.0,0.0,1.77
RO-ARQ-2453,4.36,5.76,0.0,0.0,2.5
RO-ARQ-2454,5.46,7.97,0.0,0.0,3.13
RO-ARQ-2455,3.2,4.54,0.0,0.0,1.83
RO-ARQ-2456,5.94,9.94,0.067,0.267,3.4
RO-ARQ-2457,3.69,10.73,0.25,0.083,2.11
RO-ARQ-2458,3.52,9.23,0.182,0.091,2.01
RO-ARQ-2459,8.62,11.72,0.0,0.667,4.93
RO-ARQ-2460,3.55,3.92,0.0,0.0,2.03
RO-ARQ-2461,2.61,3.58,0.25,0.0,1.5
RO-ARQ-2462,2.99,4.8,0.143,0.0,1.71
RO-ARQ-2463,3.97,5.34,0.0,0.0,2.27
RO-ARQ-2464,1.54,2.64,0.714,0.0,0.88
RO-ARQ-2465,3.05,5.26,0.154,0.0,1.75
RO-ARQ-2466,2.95,3.54,0.111,0.0,1.69
RO-ARQ-2467,2.89,5.74,0.154,0.0,1.66
RO-ARQ-2468,8.13,18.97,0.062,0.312,4.65
RO-ARQ-2469,4.07,5.58,0.0,0.0,2.33
RO-ARQ-2470,8.01,10.89,0.0,0.5,4.58
RO-ARQ-2471,5.65,15.51,0.129,0.243,3.23
RO-ARQ-2472,11.69,16.98,0.0,0.786,6.67
RO-ARQ-2473,4.24,5.69,0.0,0.0,2.43
RO-ARQ-2474,5.17,6.65,0.0,0.0,2.96
RO-ARQ-2475,4.88,13.58,0.154,0.154,2.8
RO-ARQ-2476,7.4,7.66,0.0,0.0,4.23
RO-ARQ-2477,7.43,12.03,0.091,0.455,4.25
RO-ARQ-2478,6.93,9.54,0.0,0.4,3.96
RO-ARQ-2479,7.27,12.75,0.2,0.4,4.16
RO-ARQ-2480,2.55,4.02,0.25,0.0,1.46
RO-ARQ-2481,6.01,11.3,0.0,0.25,3.44
RO-ARQ-2482,7.09,16.76,0.077,0.308,4.05
RO-ARQ-2483,3.49,7.37,0.125,0.0,2.0
RO-ARQ-2484,5.99,10.77,0.0,0.167,3.43
RO-ARQ-2485,8.98,16.81,0.0,0.6,5.13
RO-ARQ-2486,3.35,5.11,0.125,0.0,1.92
RO-ARQ-2487,7.39,10.77,0.0,0.308,4.23
RO-ARQ-2488,4.23,5.79,0.077,0.0,2.42
RO-ARQ-2489,3.75,5.3,0.0,0.0,2.15
RO-ARQ-2490,4.39,5.46,0.0,0.0,2.52
RO-ARQ-2491,4.2,4.5,0.0,0.0,2.41
RO-ARQ-2492,4.99,8.01,0.0,0.059,2.86
RO-ARQ-2493,2.48,3.08,0.333,0.0,1.42
RO-ARQ-2494,3.08,3.08,0.0,0.0,1.77
RO-ARQ-2495,3.47,4.07,0.0,0.0,1.99
RO-ARQ-2496,5.53,8.05,0.0,0.077,3.17
RO-ARQ-2497,3.64,7.83,0.364,0.0,2.09
RO-ARQ-2498,4.98,6.07,0.0,0.0,2.85
RO-ARQ-2499,3.2,5.78,0.111,0.0,1.83
RO-ARQ-2500,3.91,6.13,0.0,0.0,2.24
RO-ARQ-2501,5.28,8.7,0.1,0.1,3.02
RO-ARQ-2502,5.25,7.83,0.091,0.0,3.01
RO-ARQ-2503,3.93,4.97,0.25,0.0,2.25
RO-ARQ-2504,10.98,14.33,0.0,0.667,6.27
RO-ARQ-2505,4.71,11.52,0.118,0.118,2.69
RO-ARQ-2506,3.87,7.77,0.182,0.0,2.22
RO-ARQ-2507,5.04,10.79,0.037,0.111,2.88
RO-ARQ-2508,3.76,12.79,0.305,0.034,2.15
RO-ARQ-2509,2.77,3.87,0.048,0.0,1.59
RO-ARQ-2510,2.5,3.37,0.222,0.0,1.43
RO-ARQ-2511,2.43,3.96,0.278,0.0,1.39
RO-ARQ-2512,4.27,4.74,0.0,0.0,2.44
RO-ARQ-2513,3.0,3.28,0.0,0.0,1.72
RO-ARQ-2514,11.05,22.84,0.0,0.562,6.31
RO-ARQ-2515,0.8,1.78,1.0,0.0,0.46
RO-ARQ-2516,0.58,1.27,1.0,0.0,0.33
RO-ARQ-2517,0.74,1.87,1.0,0.0,0.43
RO-ARQ-2518,0.57,1.08,1.0,0.0,0.33
RO-ARQ-2519,0.92,1.27,1.0,0.0,0.53
RO-ARQ-2520,0.43,0.64,1.0,0.0,0.25
RO-ARQ-2521,2.47,10.09,0.625,0.083,1.41
RO-ARQ-2522,4.21,5.55,0.0,0.0,2.41
RO-ARQ-2523,9.7,11.68,0.0,0.75,5.54
RO-ARQ-2524,8.1,17.43,0.2,0.4,4.63
RO-ARQ-2525,16.14,21.13,0.0,0.8,9.17
RO-ARQ-2526,1.99,15.9,0.909,0.045,1.14
RO-ARQ-2527,9.31,13.33,0.0,0.8,5.32
RO-ARQ-2528,2.09,4.11,0.6,0.0,1.2
RO-ARQ-2529,4.21,12.79,0.09,0.09,2.41
RO-ARQ-2530,9.84,18.99,0.0,0.58,5.62
RO-ARQ-2531,8.28,18.31,0.063,0.54,4.74
RO-ARQ-2532,13.35,30.12,0.016,0.73,7.6
RO-ARQ-2533,14.36,35.75,0.016,0.688,8.17
RO-ARQ-2534,7.29,16.1,0.029,0.338,4.17
RO-ARQ-2535,5.46,16.54,0.138,0.231,3.12
RO-ARQ-2536,15.35,42.05,0.015,0.785,8.73
RO-ARQ-2537,13.63,32.81,0.016,0.918,7.76
RO-ARQ-2538,11.14,27.39,0.031,0.662,6.36
RO-ARQ-2539,9.45,18.05,0.037,0.611,5.4
RO-ARQ-2540,12.67,38.16,0.019,0.673,7.22
RO-ARQ-2541,7.21,23.09,0.013,0.316,4.12
RO-ARQ-2542,11.54,34.25,0.046,0.538,6.58
RO-ARQ-2543,8.92,21.13,0.031,0.469,5.1
RO-ARQ-2544,8.58,17.26,0.017,0.5,4.91
RO-ARQ-2545,6.99,19.24,0.03,0.273,4.0
RO-ARQ-2546,5.8,22.58,0.059,0.103,3.32
RO-ARQ-2547,7.27,11.92,0.053,0.439,4.16
RO-ARQ-2548,9.64,18.68,0.019,0.615,5.51
RO-ARQ-2549,9.25,20.75,0.019,0.611,5.28
RO-ARQ-2550,10.3,29.8,0.07,0.451,5.88
RO-ARQ-2551,6.11,17.51,0.076,0.273,3.5
RO-ARQ-2552,4.65,14.22,0.07,0.099,2.66
RO-ARQ-2553,16.76,40.64,0.017,0.712,9.52
RO-ARQ-2554,16.27,32.46,0.0,0.643,9.24
RO-ARQ-2555,19.58,29.7,0.0,0.942,11.08
RO-ARQ-2556,4.15,15.79,0.167,0.067,2.38
RO-ARQ-2557,10.46,46.81,0.116,0.435,5.97
RO-ARQ-2558,12.55,34.16,0.014,0.643,7.15
RO-ARQ-2559,5.5,16.08,0.078,0.141,3.15
RO-ARQ-2560,5.45,14.24,0.028,0.153,3.12
RO-ARQ-2561,5.26,13.59,0.177,0.194,3.01
RO-ARQ-2562,3.26,8.41,0.134,0.015,1.87
RO-ARQ-2563,2.72,10.49,0.421,0.018,1.56
RO-ARQ-2564,9.51,20.88,0.0,0.494,5.43
RO-ARQ-2565,10.04,24.65,0.053,0.421,5.73
RO-ARQ-2566,8.15,25.14,0.068,0.407,4.66
